neighbourhood,room_type,minimum_nights,calculated_host_listings_count,availability_365,price
2.0,1.0,5.0,3.0,290.0,825
64.0,1.0,2.0,1.0,0.0,125
44.0,1.0,3.0,1.0,169.0,149
19.0,1.0,1.0,1.0,25.0,195
14.0,1.0,2.0,1.0,0.0,325
5.0,1.0,1.0,1.0,201.0,159
15.0,1.0,2.0,1.0,325.0,275
26.0,1.0,30.0,4.0,227.0,412
20.0,0.0,3.0,5.0,285.0,46
21.0,1.0,3.0,2.0,34.0,127
4.0,0.0,1.0,1.0,0.0,45
2.0,0.0,1.0,2.0,89.0,295
7.0,1.0,30.0,4.0,50.0,115
46.0,0.0,1.0,1.0,54.0,80
15.0,1.0,7.0,1.0,0.0,90
28.0,1.0,30.0,91.0,311.0,200
54.0,0.0,7.0,9.0,206.0,80
3.0,1.0,3.0,2.0,255.0,150
19.0,1.0,31.0,1.0,0.0,140
17.0,1.0,3.0,1.0,37.0,165
34.0,0.0,1.0,2.0,281.0,55
2.0,1.0,5.0,1.0,0.0,150
15.0,0.0,5.0,1.0,0.0,44
19.0,1.0,3.0,1.0,166.0,146
32.0,1.0,2.0,1.0,0.0,180
23.0,1.0,1.0,1.0,0.0,150
112.0,0.0,1.0,3.0,345.0,49
16.0,1.0,2.0,1.0,0.0,125
7.0,1.0,1.0,1.0,0.0,115
22.0,0.0,2.0,6.0,287.0,65
28.0,1.0,4.0,1.0,0.0,375
13.0,1.0,1.0,1.0,49.0,107
9.0,1.0,1.0,1.0,365.0,1500
4.0,0.0,2.0,1.0,9.0,65
19.0,0.0,1.0,1.0,0.0,96
76.0,1.0,3.0,2.0,99.0,113
43.0,0.0,1.0,6.0,290.0,225
56.0,1.0,1.0,1.0,60.0,170
52.0,0.0,3.0,3.0,20.0,150
40.0,0.0,3.0,1.0,0.0,100
52.0,1.0,3.0,1.0,19.0,299
2.0,0.0,3.0,1.0,14.0,75
12.0,1.0,5.0,1.0,86.0,150
56.0,0.0,3.0,2.0,244.0,80
20.0,1.0,4.0,1.0,0.0,120
12.0,0.0,3.0,1.0,28.0,79
79.0,0.0,7.0,1.0,0.0,32
55.0,0.0,2.0,6.0,0.0,37
125.0,0.0,1.0,2.0,342.0,100
20.0,1.0,5.0,1.0,0.0,167
7.0,0.0,1.0,30.0,175.0,179
21.0,0.0,3.0,2.0,0.0,65
28.0,1.0,7.0,1.0,235.0,200
22.0,0.0,1.0,1.0,365.0,150
7.0,0.0,1.0,1.0,71.0,112
8.0,1.0,1.0,1.0,0.0,200
2.0,1.0,3.0,1.0,8.0,100
14.0,0.0,1.0,1.0,15.0,70
14.0,1.0,1.0,1.0,189.0,230
19.0,1.0,1.0,1.0,319.0,399
48.0,1.0,6.0,4.0,63.0,525
14.0,1.0,30.0,2.0,363.0,109
19.0,1.0,2.0,1.0,280.0,110
81.0,0.0,2.0,1.0,296.0,51
2.0,1.0,1.0,1.0,96.0,139
84.0,2.0,1.0,6.0,0.0,25
13.0,1.0,4.0,1.0,15.0,285
2.0,0.0,8.0,6.0,299.0,53
19.0,0.0,3.0,1.0,0.0,110
12.0,1.0,3.0,1.0,0.0,92
14.0,0.0,1.0,12.0,360.0,85
56.0,1.0,30.0,8.0,200.0,107
7.0,0.0,4.0,1.0,0.0,125
12.0,0.0,1.0,1.0,0.0,60
56.0,0.0,3.0,1.0,282.0,50
12.0,1.0,3.0,2.0,144.0,235
6.0,0.0,1.0,4.0,0.0,60
25.0,0.0,2.0,2.0,4.0,80
18.0,0.0,2.0,1.0,141.0,125
172.0,0.0,2.0,5.0,355.0,55
7.0,1.0,7.0,1.0,216.0,200
23.0,1.0,2.0,1.0,120.0,185
43.0,1.0,2.0,327.0,284.0,241
12.0,1.0,30.0,8.0,97.0,80
21.0,1.0,2.0,5.0,342.0,250
28.0,0.0,3.0,9.0,30.0,69
29.0,1.0,30.0,3.0,55.0,125
8.0,1.0,1.0,1.0,178.0,195
8.0,0.0,1.0,1.0,0.0,88
51.0,0.0,25.0,1.0,149.0,45
4.0,1.0,5.0,1.0,19.0,200
141.0,1.0,1.0,1.0,0.0,200
21.0,0.0,2.0,1.0,89.0,100
12.0,1.0,3.0,2.0,128.0,175
6.0,1.0,5.0,2.0,0.0,109
23.0,1.0,1.0,1.0,325.0,432
54.0,1.0,2.0,1.0,352.0,300
14.0,1.0,1.0,1.0,0.0,500
13.0,1.0,2.0,1.0,66.0,240
27.0,0.0,1.0,1.0,364.0,250
129.0,0.0,5.0,6.0,212.0,45
6.0,1.0,20.0,1.0,149.0,120
21.0,0.0,2.0,1.0,0.0,50
6.0,1.0,2.0,2.0,285.0,129
25.0,0.0,2.0,1.0,0.0,80
2.0,0.0,1.0,1.0,0.0,45
15.0,0.0,3.0,1.0,93.0,50
21.0,1.0,2.0,1.0,261.0,11
23.0,1.0,30.0,9.0,310.0,150
10.0,1.0,1.0,1.0,0.0,300
21.0,0.0,1.0,2.0,0.0,40
77.0,1.0,3.0,1.0,0.0,250
31.0,0.0,1.0,1.0,89.0,80
45.0,0.0,1.0,1.0,365.0,100
5.0,0.0,1.0,1.0,2.0,89
20.0,0.0,2.0,1.0,67.0,95
26.0,1.0,3.0,1.0,0.0,150
5.0,1.0,5.0,1.0,51.0,215
144.0,2.0,1.0,1.0,365.0,130
147.0,0.0,1.0,2.0,53.0,59
1.0,0.0,3.0,1.0,0.0,499
14.0,0.0,1.0,20.0,351.0,149
12.0,1.0,1.0,1.0,88.0,155
4.0,1.0,90.0,1.0,140.0,160
19.0,1.0,3.0,1.0,16.0,250
37.0,0.0,2.0,6.0,365.0,120
2.0,0.0,1.0,5.0,245.0,64
36.0,1.0,30.0,1.0,324.0,117
8.0,1.0,21.0,1.0,0.0,175
28.0,1.0,4.0,1.0,191.0,350
25.0,1.0,2.0,1.0,0.0,125
1.0,1.0,30.0,232.0,322.0,238
26.0,1.0,30.0,1.0,274.0,250
12.0,0.0,2.0,1.0,0.0,65
32.0,1.0,3.0,1.0,44.0,600
81.0,0.0,1.0,5.0,35.0,49
112.0,1.0,3.0,1.0,112.0,175
7.0,1.0,30.0,39.0,336.0,185
7.0,0.0,1.0,11.0,248.0,155
6.0,2.0,1.0,1.0,0.0,725
56.0,0.0,1.0,1.0,0.0,60
16.0,1.0,1.0,1.0,0.0,300
173.0,1.0,2.0,1.0,120.0,99
87.0,2.0,1.0,4.0,0.0,23
11.0,1.0,5.0,1.0,242.0,200
2.0,0.0,1.0,3.0,332.0,75
16.0,1.0,2.0,1.0,302.0,199
7.0,1.0,6.0,1.0,83.0,575
7.0,0.0,2.0,1.0,52.0,100
21.0,1.0,3.0,1.0,30.0,89
27.0,1.0,4.0,1.0,257.0,265
54.0,1.0,2.0,1.0,106.0,150
26.0,0.0,1.0,2.0,147.0,130
5.0,1.0,1.0,1.0,140.0,239
8.0,0.0,1.0,4.0,39.0,90
2.0,1.0,28.0,2.0,29.0,117
37.0,0.0,1.0,1.0,0.0,44
14.0,0.0,25.0,2.0,0.0,138
102.0,1.0,13.0,1.0,0.0,140
2.0,0.0,4.0,1.0,280.0,69
34.0,0.0,2.0,3.0,156.0,65
12.0,1.0,1.0,1.0,0.0,160
30.0,0.0,1.0,1.0,30.0,55
20.0,1.0,2.0,1.0,0.0,110
10.0,1.0,1.0,1.0,5.0,100
12.0,0.0,28.0,1.0,0.0,48
21.0,0.0,2.0,1.0,89.0,90
4.0,1.0,1.0,1.0,0.0,185
2.0,1.0,3.0,1.0,0.0,165
8.0,1.0,30.0,9.0,338.0,290
15.0,0.0,12.0,1.0,64.0,90
23.0,1.0,3.0,1.0,163.0,150
6.0,0.0,1.0,1.0,0.0,50
27.0,1.0,3.0,1.0,0.0,250
43.0,1.0,12.0,1.0,14.0,170
6.0,1.0,2.0,1.0,26.0,95
12.0,1.0,10.0,1.0,0.0,330
90.0,1.0,1.0,1.0,330.0,150
2.0,0.0,3.0,1.0,228.0,56
11.0,1.0,1.0,1.0,158.0,190
19.0,0.0,7.0,2.0,45.0,150
38.0,1.0,14.0,3.0,205.0,425
70.0,0.0,1.0,6.0,180.0,119
12.0,0.0,1.0,1.0,297.0,80
2.0,0.0,2.0,9.0,365.0,69
0.0,0.0,1.0,1.0,0.0,56
2.0,1.0,10.0,1.0,95.0,80
28.0,2.0,2.0,1.0,0.0,89
59.0,0.0,1.0,1.0,0.0,70
23.0,0.0,15.0,28.0,185.0,73
51.0,0.0,3.0,1.0,0.0,150
44.0,0.0,1.0,1.0,0.0,45
2.0,0.0,5.0,2.0,186.0,65
4.0,0.0,1.0,2.0,0.0,90
7.0,1.0,1.0,1.0,200.0,200
64.0,1.0,2.0,1.0,0.0,99
39.0,0.0,3.0,2.0,112.0,50
4.0,1.0,1.0,1.0,304.0,110
14.0,1.0,2.0,1.0,4.0,109
158.0,1.0,1.0,1.0,175.0,75
3.0,0.0,3.0,2.0,0.0,65
20.0,1.0,1.0,2.0,0.0,150
12.0,1.0,7.0,1.0,230.0,120
10.0,1.0,2.0,1.0,0.0,145
7.0,1.0,1.0,1.0,9.0,135
12.0,1.0,4.0,1.0,10.0,160
4.0,1.0,1.0,1.0,84.0,125
28.0,1.0,2.0,1.0,0.0,175
21.0,0.0,2.0,2.0,3.0,58
53.0,0.0,2.0,2.0,0.0,99
15.0,0.0,3.0,3.0,49.0,85
31.0,0.0,1.0,1.0,0.0,40
8.0,0.0,3.0,3.0,45.0,126
4.0,1.0,6.0,1.0,0.0,200
23.0,1.0,2.0,1.0,0.0,300
12.0,0.0,1.0,1.0,0.0,75
21.0,1.0,2.0,1.0,0.0,99
27.0,1.0,1.0,8.0,71.0,89
22.0,0.0,5.0,1.0,0.0,40
3.0,0.0,1.0,1.0,0.0,50
21.0,0.0,3.0,1.0,0.0,41
1.0,0.0,1.0,8.0,0.0,250
7.0,0.0,5.0,1.0,35.0,109
27.0,1.0,1.0,1.0,0.0,350
12.0,1.0,2.0,4.0,262.0,315
12.0,0.0,2.0,1.0,0.0,55
6.0,0.0,7.0,2.0,49.0,60
6.0,0.0,4.0,1.0,0.0,50
73.0,1.0,2.0,1.0,142.0,130
8.0,0.0,1.0,1.0,0.0,84
30.0,0.0,1.0,1.0,0.0,40
6.0,1.0,4.0,1.0,50.0,110
14.0,1.0,2.0,1.0,0.0,150
19.0,0.0,1.0,1.0,0.0,139
21.0,1.0,2.0,4.0,352.0,159
197.0,0.0,6.0,2.0,32.0,33
76.0,1.0,1.0,1.0,61.0,100
3.0,1.0,29.0,1.0,9.0,95
50.0,1.0,1.0,1.0,347.0,299
14.0,0.0,2.0,1.0,37.0,75
171.0,1.0,2.0,3.0,1.0,299
13.0,0.0,1.0,1.0,0.0,60
7.0,1.0,21.0,1.0,310.0,107
48.0,1.0,2.0,1.0,89.0,250
14.0,0.0,1.0,1.0,0.0,100
12.0,1.0,3.0,1.0,13.0,595
70.0,1.0,3.0,1.0,256.0,275
2.0,1.0,31.0,4.0,91.0,200
6.0,1.0,1.0,1.0,309.0,185
11.0,0.0,1.0,4.0,269.0,299
6.0,2.0,1.0,34.0,365.0,36
12.0,0.0,1.0,1.0,0.0,100
1.0,1.0,29.0,327.0,354.0,177
14.0,1.0,6.0,1.0,170.0,135
13.0,0.0,2.0,2.0,0.0,120
12.0,1.0,30.0,1.0,166.0,350
77.0,1.0,3.0,1.0,325.0,799
79.0,1.0,7.0,1.0,128.0,120
21.0,0.0,1.0,1.0,48.0,90
6.0,1.0,1.0,9.0,118.0,155
10.0,0.0,1.0,2.0,137.0,53
12.0,0.0,1.0,1.0,0.0,65
52.0,1.0,3.0,1.0,0.0,180
21.0,0.0,2.0,1.0,0.0,60
12.0,1.0,4.0,1.0,46.0,95
8.0,1.0,5.0,1.0,125.0,400
21.0,0.0,1.0,5.0,148.0,59
11.0,1.0,3.0,2.0,18.0,250
19.0,1.0,1.0,1.0,0.0,120
26.0,1.0,29.0,121.0,364.0,239
9.0,0.0,1.0,2.0,0.0,92
162.0,2.0,1.0,6.0,365.0,45
7.0,1.0,30.0,91.0,4.0,133
13.0,1.0,1.0,1.0,30.0,145
26.0,1.0,30.0,91.0,312.0,159
21.0,1.0,3.0,3.0,341.0,154
34.0,1.0,2.0,1.0,292.0,295
2.0,0.0,1.0,1.0,0.0,51
6.0,1.0,3.0,1.0,33.0,118
14.0,0.0,2.0,1.0,0.0,85
77.0,0.0,1.0,1.0,31.0,100
59.0,0.0,2.0,1.0,365.0,75
26.0,1.0,2.0,1.0,12.0,150
12.0,1.0,3.0,1.0,83.0,400
11.0,1.0,30.0,1.0,264.0,180
12.0,1.0,30.0,1.0,101.0,200
2.0,0.0,2.0,1.0,0.0,65
56.0,1.0,3.0,2.0,0.0,150
7.0,0.0,3.0,1.0,0.0,70
22.0,1.0,2.0,1.0,342.0,99
38.0,1.0,3.0,1.0,194.0,130
12.0,0.0,3.0,1.0,159.0,110
7.0,1.0,3.0,1.0,66.0,85
2.0,1.0,1.0,7.0,249.0,250
9.0,1.0,2.0,1.0,0.0,130
6.0,1.0,2.0,1.0,144.0,150
133.0,1.0,93.0,1.0,134.0,70
12.0,0.0,2.0,2.0,0.0,97
11.0,1.0,3.0,1.0,2.0,160
8.0,0.0,30.0,3.0,185.0,53
2.0,0.0,5.0,1.0,90.0,55
6.0,1.0,1.0,1.0,345.0,99
14.0,1.0,3.0,2.0,64.0,150
126.0,1.0,2.0,1.0,73.0,122
28.0,1.0,31.0,33.0,326.0,225
12.0,1.0,1.0,1.0,0.0,115
8.0,1.0,2.0,1.0,0.0,165
15.0,0.0,2.0,1.0,0.0,44
28.0,1.0,4.0,1.0,6.0,150
14.0,1.0,4.0,3.0,252.0,329
2.0,0.0,1.0,4.0,365.0,65
7.0,1.0,1.0,1.0,365.0,550
15.0,0.0,2.0,1.0,0.0,40
13.0,1.0,6.0,1.0,12.0,250
2.0,0.0,3.0,2.0,0.0,45
7.0,1.0,4.0,1.0,0.0,280
12.0,1.0,30.0,1.0,0.0,200
22.0,1.0,7.0,1.0,0.0,99
37.0,1.0,30.0,15.0,320.0,180
37.0,0.0,1.0,2.0,87.0,95
28.0,0.0,14.0,2.0,14.0,75
34.0,0.0,2.0,1.0,189.0,80
27.0,0.0,2.0,1.0,0.0,130
52.0,0.0,4.0,1.0,339.0,120
2.0,0.0,1.0,1.0,0.0,70
44.0,0.0,1.0,1.0,0.0,50
24.0,1.0,2.0,1.0,247.0,129
2.0,1.0,3.0,2.0,235.0,225
84.0,0.0,30.0,6.0,74.0,42
54.0,0.0,3.0,2.0,58.0,43
102.0,0.0,4.0,2.0,7.0,100
6.0,1.0,3.0,1.0,0.0,75
3.0,0.0,30.0,11.0,249.0,90
32.0,0.0,3.0,1.0,252.0,125
5.0,1.0,29.0,96.0,365.0,207
60.0,0.0,3.0,3.0,4.0,150
19.0,0.0,1.0,1.0,0.0,100
14.0,1.0,1.0,1.0,336.0,213
43.0,1.0,2.0,2.0,0.0,400
48.0,1.0,3.0,3.0,0.0,350
12.0,1.0,2.0,1.0,28.0,895
2.0,1.0,7.0,2.0,253.0,225
28.0,0.0,1.0,1.0,166.0,89
29.0,0.0,1.0,1.0,19.0,35
96.0,1.0,1.0,1.0,0.0,144
21.0,0.0,1.0,1.0,319.0,70
12.0,1.0,14.0,1.0,249.0,100
7.0,1.0,1.0,1.0,106.0,150
76.0,1.0,3.0,2.0,147.0,123
2.0,0.0,1.0,2.0,0.0,70
8.0,0.0,6.0,1.0,0.0,95
6.0,0.0,3.0,2.0,329.0,50
6.0,0.0,7.0,1.0,0.0,30
16.0,1.0,11.0,1.0,0.0,149
14.0,1.0,3.0,1.0,63.0,200
121.0,1.0,4.0,1.0,101.0,95
6.0,1.0,3.0,1.0,283.0,100
6.0,1.0,5.0,1.0,0.0,175
49.0,1.0,1.0,1.0,0.0,125
6.0,1.0,1.0,1.0,127.0,350
28.0,1.0,30.0,34.0,342.0,185
6.0,0.0,1.0,1.0,0.0,40
4.0,0.0,1.0,1.0,329.0,128
12.0,0.0,5.0,1.0,4.0,49
11.0,1.0,3.0,1.0,0.0,190
147.0,1.0,2.0,5.0,51.0,300
29.0,0.0,14.0,1.0,336.0,90
155.0,1.0,1.0,2.0,147.0,150
64.0,1.0,2.0,1.0,0.0,500
23.0,1.0,1.0,2.0,162.0,199
31.0,0.0,2.0,2.0,242.0,45
8.0,0.0,4.0,1.0,0.0,60
56.0,1.0,2.0,1.0,0.0,99
12.0,0.0,1.0,1.0,85.0,100
24.0,0.0,2.0,1.0,321.0,70
23.0,1.0,3.0,2.0,0.0,200
28.0,1.0,30.0,33.0,189.0,206
54.0,0.0,1.0,1.0,0.0,200
31.0,0.0,30.0,37.0,0.0,43
8.0,0.0,7.0,1.0,0.0,90
64.0,1.0,30.0,4.0,365.0,199
7.0,0.0,2.0,1.0,139.0,145
12.0,0.0,2.0,2.0,174.0,90
6.0,1.0,2.0,1.0,38.0,225
31.0,1.0,3.0,1.0,302.0,199
8.0,1.0,4.0,1.0,0.0,165
6.0,0.0,6.0,1.0,0.0,50
21.0,0.0,2.0,1.0,0.0,55
17.0,1.0,30.0,1.0,222.0,100
77.0,1.0,30.0,232.0,312.0,309
8.0,0.0,3.0,1.0,0.0,87
12.0,0.0,1.0,1.0,90.0,101
12.0,1.0,7.0,1.0,0.0,199
21.0,0.0,3.0,1.0,0.0,50
145.0,1.0,1.0,1.0,189.0,120
21.0,0.0,3.0,1.0,23.0,65
20.0,0.0,7.0,2.0,0.0,75
83.0,0.0,2.0,3.0,365.0,50
24.0,0.0,1.0,1.0,0.0,90
2.0,0.0,4.0,1.0,0.0,160
22.0,0.0,4.0,1.0,20.0,35
194.0,1.0,1.0,1.0,0.0,62
2.0,0.0,5.0,1.0,354.0,90
15.0,1.0,28.0,2.0,336.0,155
87.0,1.0,3.0,1.0,0.0,135
54.0,0.0,2.0,4.0,45.0,118
75.0,1.0,2.0,1.0,69.0,99
15.0,0.0,3.0,1.0,56.0,90
17.0,1.0,1.0,3.0,232.0,55
21.0,0.0,7.0,1.0,310.0,50
152.0,0.0,1.0,3.0,340.0,59
19.0,1.0,5.0,1.0,0.0,169
12.0,1.0,3.0,1.0,23.0,125
56.0,0.0,4.0,1.0,324.0,75
14.0,1.0,1.0,1.0,0.0,180
12.0,1.0,3.0,3.0,86.0,150
12.0,0.0,2.0,2.0,274.0,45
5.0,1.0,30.0,50.0,365.0,222
19.0,1.0,2.0,1.0,109.0,215
21.0,0.0,2.0,2.0,0.0,43
21.0,0.0,1.0,1.0,0.0,60
2.0,0.0,1.0,9.0,260.0,70
21.0,0.0,30.0,103.0,157.0,43
11.0,1.0,3.0,1.0,0.0,148
1.0,1.0,30.0,4.0,342.0,200
188.0,0.0,2.0,1.0,0.0,42
7.0,1.0,4.0,1.0,0.0,250
7.0,1.0,30.0,1.0,333.0,159
24.0,1.0,2.0,1.0,0.0,90
70.0,1.0,4.0,1.0,89.0,159
70.0,0.0,3.0,13.0,90.0,85
3.0,1.0,2.0,1.0,261.0,196
20.0,1.0,11.0,1.0,15.0,150
12.0,0.0,1.0,1.0,0.0,58
37.0,0.0,1.0,3.0,332.0,55
103.0,0.0,1.0,1.0,95.0,80
64.0,0.0,1.0,8.0,0.0,109
5.0,0.0,1.0,1.0,0.0,130
3.0,0.0,2.0,6.0,158.0,98
70.0,1.0,2.0,1.0,86.0,120
51.0,1.0,3.0,1.0,1.0,250
52.0,1.0,1.0,1.0,0.0,149
207.0,1.0,3.0,1.0,189.0,103
56.0,0.0,11.0,1.0,0.0,85
8.0,0.0,1.0,1.0,32.0,137
14.0,1.0,4.0,1.0,161.0,239
61.0,1.0,1.0,1.0,170.0,69
16.0,1.0,2.0,3.0,227.0,545
21.0,0.0,14.0,1.0,67.0,45
71.0,1.0,30.0,96.0,0.0,290
19.0,0.0,12.0,1.0,21.0,73
14.0,0.0,1.0,20.0,359.0,149
19.0,0.0,2.0,1.0,1.0,78
11.0,1.0,3.0,1.0,0.0,164
6.0,0.0,1.0,1.0,311.0,100
4.0,1.0,1.0,1.0,314.0,185
70.0,1.0,1.0,1.0,297.0,80
30.0,1.0,15.0,1.0,1.0,67
1.0,1.0,3.0,1.0,0.0,399
36.0,1.0,3.0,1.0,36.0,200
79.0,1.0,4.0,1.0,123.0,150
20.0,0.0,1.0,1.0,0.0,45
6.0,0.0,2.0,4.0,279.0,69
23.0,0.0,5.0,1.0,341.0,167
187.0,0.0,3.0,2.0,311.0,69
1.0,1.0,10.0,1.0,101.0,299
6.0,1.0,2.0,1.0,246.0,160
21.0,0.0,1.0,3.0,365.0,85
21.0,1.0,3.0,1.0,269.0,320
15.0,1.0,4.0,1.0,0.0,79
46.0,0.0,1.0,6.0,81.0,60
14.0,1.0,5.0,1.0,302.0,226
55.0,1.0,1.0,2.0,172.0,99
21.0,0.0,3.0,1.0,298.0,42
21.0,0.0,3.0,1.0,0.0,40
6.0,0.0,2.0,1.0,0.0,50
21.0,2.0,1.0,1.0,0.0,85
20.0,1.0,2.0,1.0,0.0,210
4.0,1.0,1.0,1.0,25.0,98
12.0,1.0,5.0,1.0,18.0,128
70.0,0.0,15.0,3.0,213.0,36
12.0,1.0,4.0,1.0,4.0,210
12.0,0.0,3.0,2.0,188.0,58
28.0,1.0,5.0,2.0,182.0,200
15.0,0.0,3.0,1.0,0.0,50
11.0,1.0,4.0,1.0,0.0,200
7.0,1.0,30.0,12.0,173.0,225
15.0,0.0,4.0,1.0,15.0,55
2.0,0.0,1.0,2.0,0.0,90
12.0,1.0,3.0,1.0,12.0,199
28.0,1.0,4.0,1.0,0.0,300
49.0,1.0,6.0,1.0,0.0,110
79.0,1.0,3.0,1.0,0.0,179
12.0,0.0,1.0,1.0,0.0,95
53.0,0.0,2.0,2.0,23.0,95
12.0,1.0,3.0,1.0,352.0,650
2.0,0.0,25.0,1.0,1.0,59
3.0,1.0,1.0,1.0,6.0,100
2.0,0.0,6.0,3.0,18.0,79
77.0,1.0,3.0,1.0,54.0,485
21.0,0.0,1.0,2.0,74.0,50
1.0,0.0,1.0,1.0,0.0,120
12.0,2.0,2.0,1.0,135.0,70
19.0,1.0,1.0,2.0,50.0,169
15.0,1.0,4.0,1.0,0.0,119
42.0,0.0,1.0,3.0,353.0,40
12.0,1.0,4.0,1.0,0.0,90
63.0,1.0,3.0,2.0,154.0,268
27.0,1.0,2.0,1.0,0.0,550
22.0,0.0,1.0,1.0,109.0,65
15.0,0.0,15.0,1.0,0.0,40
1.0,1.0,7.0,1.0,64.0,170
83.0,0.0,30.0,103.0,0.0,33
23.0,0.0,5.0,1.0,0.0,85
7.0,1.0,3.0,1.0,0.0,375
98.0,1.0,3.0,3.0,45.0,120
6.0,1.0,1.0,1.0,272.0,120
64.0,1.0,2.0,1.0,3.0,200
12.0,1.0,1.0,1.0,0.0,120
38.0,0.0,1.0,1.0,0.0,46
68.0,1.0,1.0,1.0,0.0,96
100.0,0.0,1.0,5.0,365.0,100
20.0,1.0,30.0,4.0,354.0,210
26.0,1.0,1.0,2.0,0.0,449
19.0,0.0,1.0,3.0,0.0,150
7.0,0.0,1.0,2.0,245.0,99
8.0,0.0,1.0,1.0,0.0,95
2.0,0.0,3.0,1.0,6.0,80
11.0,0.0,3.0,1.0,0.0,75
30.0,1.0,20.0,1.0,100.0,75
83.0,1.0,1.0,1.0,143.0,80
12.0,1.0,4.0,2.0,188.0,250
19.0,0.0,2.0,1.0,0.0,90
12.0,0.0,2.0,1.0,86.0,85
20.0,0.0,2.0,1.0,0.0,55
52.0,1.0,3.0,1.0,38.0,315
49.0,0.0,14.0,1.0,68.0,50
47.0,1.0,6.0,1.0,237.0,90
26.0,0.0,1.0,1.0,0.0,80
54.0,0.0,30.0,43.0,306.0,48
21.0,0.0,1.0,3.0,0.0,70
43.0,1.0,2.0,327.0,346.0,198
28.0,1.0,6.0,1.0,39.0,219
71.0,0.0,3.0,3.0,25.0,99
30.0,1.0,30.0,1.0,8.0,100
8.0,1.0,1.0,1.0,0.0,250
30.0,0.0,3.0,1.0,344.0,120
3.0,0.0,2.0,1.0,22.0,95
14.0,2.0,1.0,1.0,0.0,250
11.0,1.0,7.0,1.0,0.0,250
15.0,0.0,1.0,1.0,153.0,70
103.0,1.0,1.0,1.0,0.0,50
44.0,0.0,30.0,10.0,340.0,47
1.0,1.0,30.0,121.0,352.0,239
26.0,0.0,30.0,26.0,335.0,95
20.0,0.0,3.0,1.0,0.0,50
14.0,1.0,1.0,1.0,8.0,200
6.0,0.0,30.0,5.0,221.0,39
21.0,0.0,2.0,2.0,0.0,50
1.0,1.0,5.0,1.0,58.0,250
21.0,0.0,5.0,3.0,0.0,54
4.0,1.0,5.0,1.0,24.0,150
2.0,0.0,2.0,2.0,35.0,73
21.0,0.0,1.0,1.0,0.0,40
37.0,0.0,1.0,4.0,362.0,49
44.0,1.0,3.0,1.0,16.0,99
71.0,1.0,30.0,232.0,218.0,280
63.0,0.0,1.0,1.0,35.0,72
28.0,1.0,2.0,1.0,0.0,275
55.0,0.0,2.0,6.0,341.0,37
6.0,1.0,3.0,1.0,0.0,130
19.0,0.0,2.0,1.0,26.0,185
7.0,0.0,1.0,1.0,170.0,195
12.0,0.0,3.0,1.0,0.0,75
18.0,1.0,2.0,1.0,283.0,200
2.0,0.0,2.0,3.0,178.0,80
6.0,1.0,7.0,2.0,284.0,110
12.0,0.0,2.0,2.0,179.0,65
21.0,1.0,3.0,1.0,0.0,80
14.0,1.0,7.0,1.0,266.0,249
8.0,1.0,7.0,1.0,0.0,250
19.0,1.0,2.0,2.0,0.0,240
81.0,0.0,1.0,1.0,0.0,34
23.0,1.0,2.0,1.0,233.0,200
68.0,0.0,7.0,1.0,0.0,100
30.0,0.0,1.0,2.0,0.0,70
15.0,1.0,2.0,1.0,0.0,150
11.0,1.0,7.0,1.0,365.0,500
70.0,1.0,3.0,1.0,297.0,169
126.0,0.0,2.0,3.0,259.0,31
28.0,1.0,3.0,1.0,230.0,125
7.0,0.0,1.0,1.0,0.0,105
19.0,1.0,6.0,1.0,40.0,120
15.0,0.0,2.0,2.0,351.0,38
12.0,1.0,2.0,1.0,0.0,200
12.0,0.0,1.0,1.0,0.0,45
53.0,1.0,28.0,1.0,0.0,199
64.0,1.0,1.0,4.0,14.0,430
3.0,1.0,2.0,1.0,343.0,280
6.0,1.0,4.0,1.0,132.0,150
56.0,1.0,2.0,2.0,305.0,110
79.0,0.0,1.0,1.0,0.0,65
2.0,0.0,5.0,1.0,0.0,80
23.0,1.0,3.0,1.0,168.0,300
45.0,1.0,5.0,1.0,0.0,290
8.0,0.0,1.0,1.0,0.0,60
150.0,1.0,3.0,1.0,358.0,148
20.0,0.0,2.0,1.0,0.0,53
33.0,0.0,2.0,2.0,160.0,80
7.0,2.0,2.0,2.0,42.0,116
44.0,0.0,1.0,7.0,59.0,50
43.0,0.0,4.0,1.0,0.0,96
19.0,0.0,2.0,2.0,96.0,68
12.0,0.0,3.0,2.0,310.0,99
9.0,0.0,3.0,3.0,0.0,65
7.0,1.0,30.0,20.0,332.0,160
53.0,1.0,31.0,11.0,93.0,138
2.0,1.0,90.0,1.0,90.0,110
8.0,1.0,7.0,1.0,38.0,590
33.0,0.0,4.0,2.0,0.0,90
43.0,0.0,1.0,1.0,0.0,80
28.0,1.0,4.0,1.0,0.0,209
12.0,0.0,3.0,1.0,0.0,55
1.0,1.0,30.0,12.0,226.0,199
20.0,0.0,1.0,2.0,152.0,37
147.0,0.0,1.0,1.0,0.0,28
19.0,0.0,10.0,1.0,0.0,100
6.0,0.0,1.0,1.0,0.0,60
6.0,0.0,3.0,1.0,116.0,45
7.0,1.0,1.0,2.0,215.0,150
23.0,0.0,3.0,4.0,333.0,200
6.0,1.0,2.0,1.0,5.0,135
6.0,0.0,5.0,1.0,0.0,47
15.0,1.0,3.0,1.0,19.0,85
